id,is_iceberg,angle,pred,band_1_max,band_1_min,band_1_mean,band_1_median,band_1_coords,band_1_x,band_1_y,band_2_max,band_2_min,band_2_mean,band_2_median,band_2_coords,band_2_x,band_2_y
d5a615f8,0,na,,0.5083763245101459,0.23130349966027847,0.369362615158044,0.3712237513513578,"(36, 35)",36,35,0.45396598716377096,0.11980346705419055,0.2509192824050393,0.2523064444786127,"(39, 36)",39,36
d5c8ab27,0,33.9315,,0.4906742350681567,0.2237532583652564,0.3424222107641128,0.3440364437347552,"(32, 33)",32,33,0.4170388945758427,0.13063266430028236,0.25908675432574657,0.26191755007228185,"(32, 33)",32,33
d5eb62bf,1,40.699,,0.587139782498448,0.1570189415445634,0.29992096569682225,0.2983906627132533,"(39, 31)",39,31,0.44505712147871707,0.1285639102257677,0.2503451174283385,0.2510737075076365,"(32, 37)",32,37
d60c53f2,0,35.7468,,0.7219022396693046,0.27541928736852117,0.3927663347271633,0.3926159998970964,"(34, 34)",34,34,0.5785285096864012,0.15909612135128404,0.28062233990770896,0.2805764088272957,"(33, 35)",33,35
d6477f80,0,39.6912,,0.43177471496595504,0.10282499345385417,0.23815882353201867,0.23844464423567244,"(37, 34)",37,34,0.2898264418820912,0.07165041996042995,0.21124428410403465,0.21233530684921292,"(67, 0)",67,0
d6566373,0,39.5048,,0.4647374008381061,0.07139348498454746,0.21875435457240505,0.22147823588500404,"(41, 49)",41,49,0.3490876951205139,0.07140299509353165,0.21344743846107778,0.21687268828320672,"(42, 48)",42,48
d65f8eb3,0,na,,0.49571845670100984,0.15663129554257832,0.29897572681163714,0.3002637179395904,"(36, 38)",36,38,0.39991722092030535,0.10407056844875386,0.23791148100795645,0.23968942152811473,"(35, 37)",35,37
d660824c,0,39.633,,0.7006075601053846,0.22143992123884787,0.3646414881879433,0.3583427387438699,"(28, 36)",28,36,0.557322823802883,0.10253495382599039,0.24518595874163238,0.23816678203438457,"(28, 36)",28,36
d6913851,0,42.7867,,0.47517481400071515,0.1810832938969181,0.31464549539527364,0.3147888576322476,"(40, 33)",40,33,0.35668350516841396,0.07489977367187027,0.20965100190431524,0.2105436297376297,"(33, 34)",33,34
d6c28aaf,0,34.9642,,0.7269984864593,0.28613911212924537,0.4223801902471613,0.42240019047140426,"(36, 31)",36,31,0.6139034602537771,0.12089518518762257,0.28479883573553677,0.28128299870712375,"(41, 42)",41,42
d74b6f76,0,42.6356,,0.4748542497897556,0.1663078625941563,0.2810248099357564,0.28264250804831925,"(37, 34)",37,34,0.3341915490005686,0.05483997490428068,0.2107770899455389,0.2102340962559636,"(41, 34)",41,34
d74f3144,0,43.9873,,0.7269796905951479,0.21707726157122256,0.36161575131528395,0.3568167713352004,"(43, 28)",43,28,0.574067969434435,0.14204051989459957,0.2717198171027806,0.26420350356902056,"(43, 29)",43,29
d7522dd7,0,33.9229,,0.8062452399598676,0.2384587162055847,0.3616504002948486,0.3549211810144422,"(41, 46)",41,46,0.6482691551792528,0.13920767904282086,0.2753653417670869,0.2695801926291894,"(41, 45)",41,45
d75f4b30,1,42.5485,,0.5116513542694333,0.1586081019447787,0.2942119348075894,0.29540072433377385,"(37, 34)",37,34,0.3783940369946481,0.03101148073319228,0.20980567127669997,0.21052581853744842,"(38, 33)",38,33
d782d1a6,0,38.012,,0.6896493469509121,0.275455595294433,0.4058503862951705,0.40305235361112923,"(35, 37)",35,37,0.521426200756581,0.1450872696459657,0.26420718208083743,0.26403379237121244,"(39, 45)",39,45
d7f54a66,1,32.801,,0.6608626334431571,0.29635005257856323,0.426812084463218,0.42453411932950713,"(36, 32)",36,32,0.48854420747363453,0.1462023828967807,0.2871623077545387,0.2853942449955638,"(35, 32)",35,32
d80220d5,0,45.2368,,0.7263138209329489,0.2551109668931543,0.3953141237917661,0.39319379822235995,"(36, 30)",36,30,0.6358320016687935,0.1609927088001139,0.27501175021702495,0.27128538134465113,"(35, 37)",35,37
d83b0e62,1,39.2325,,0.528411344645153,0.2165441969040769,0.32823776422038137,0.3273718660513988,"(38, 37)",38,37,0.3756553499610422,0.08776734997859162,0.23187431835937242,0.23389560886734032,"(34, 40)",34,40
d86deb2b,0,na,,0.5031700072451326,0.12139742613325097,0.262231175508301,0.2620765296792179,"(39, 36)",39,36,0.37068186210077736,0.09420509548398698,0.22411687300459446,0.2275760728948483,"(38, 37)",38,37
d89d6fbc,0,na,,0.4916003925493794,0.20800866843317878,0.3220180522326263,0.3236166941973727,"(40, 40)",40,40,0.3422554109653377,0.1424162377520266,0.2709536794590886,0.2727596975192052,"(53, 9)",53,9
d8b894c2,0,45.3718,,0.7108818431154589,0.1217688563399696,0.2772711585535785,0.2748159750287223,"(40, 36)",40,36,0.47497010360758946,0.14349383405914284,0.2573983985325466,0.25909736028291314,"(39, 34)",39,34
d8ed5202,1,42.5644,,0.4370122298755126,0.1188954199115707,0.26012278652358806,0.2627609209953492,"(35, 38)",35,38,0.31285659792665166,0.055227483801155886,0.19092364355516575,0.19391043666033092,"(35, 37)",35,37
d92ff35c,1,37.6866,,0.5953777554886417,0.1827159290810607,0.3322752834907122,0.3311583227986753,"(34, 33)",34,33,0.40293409422182236,0.12523054847428441,0.23784997462752225,0.23674415448624872,"(35, 36)",35,36
d960f724,1,35.2957,,0.5575607510248981,0.12178340194571596,0.2605149024645882,0.25742512665022205,"(33, 36)",33,36,0.3842832872759877,0.11034194313538143,0.24333890296501348,0.24426762289254492,"(31, 36)",31,36
da0d9e58,0,37.2928,,0.8175313711448287,0.18208165591463468,0.3282565761117053,0.3167498969468138,"(38, 43)",38,43,0.6139136060319069,0.10042716218746768,0.23787129124695056,0.22807497346143638,"(34, 41)",34,41
da120a5a,0,44.459,,0.5806700915024547,0.1424357316058289,0.2542293029239407,0.254621501650945,"(41, 48)",41,48,0.5007068890182497,0.07681889621512124,0.20053886333249643,0.20162465566674864,"(42, 48)",42,48
da20c5c3,1,40.3904,,0.5207591470047969,0.19145847380375042,0.3211204315153717,0.3217866151909271,"(40, 35)",40,35,0.3823690631243892,0.1381027863547411,0.24494296228890441,0.24673625025202414,"(41, 36)",41,36
da54e341,0,43.9202,,0.5282240216727782,0.09272029700057896,0.23990912490511498,0.2388642357282555,"(35, 36)",35,36,0.44483963538217225,0.07600427997282223,0.19332490717125422,0.19495941539178857,"(39, 35)",39,35
dac5bd92,1,35.2957,,0.6505279494001378,0.16556105106073488,0.30342838300903513,0.293707850149998,"(32, 33)",32,33,0.5137498352245862,0.12166297380285306,0.25562620639146244,0.25093455828522687,"(33, 32)",33,32
db9e31b4,1,44.6137,,0.5640681957825073,0.16060163517038223,0.2761436032649873,0.27673372652087463,"(36, 36)",36,36,0.39941398284660523,0.05716278474737062,0.22510475814669703,0.22698642120963203,"(38, 36)",38,36
dba3e12a,1,39.6261,,0.579577837412684,0.16344089503412268,0.30478900350986865,0.29903235201971284,"(35, 43)",35,43,0.45864726664261596,0.10285450844477736,0.2394064140772857,0.23454634711105074,"(31, 25)",31,25
dbd93310,0,42.4099,,0.5404159689262986,0.22454614967969258,0.3542922283572189,0.35488463627061345,"(44, 48)",44,48,0.42507527319813476,0.10561998083120992,0.23359579224140856,0.23322212363949354,"(40, 50)",40,50
dbde12c0,1,37.6875,,0.7368396419632176,0.12491094399909379,0.3085369912799377,0.30123839816560344,"(36, 34)",36,34,0.5333368831092687,0.11349552269553233,0.23394641122638576,0.2324110970582528,"(33, 37)",33,37
dc34a966,1,38.8594,,0.4307348724204546,0.1550098032646372,0.2942322091135335,0.2963858494763382,"(35, 37)",35,37,0.3569914432451653,0.11516019061897925,0.23271689789734276,0.23412057342442297,"(34, 35)",34,35
dc6fa59d,0,34.9664,,0.6812677002696833,0.22854999281070662,0.3699409639489675,0.3681082745476479,"(35, 40)",35,40,0.3755749191179565,0.14938815722954743,0.26630154830501634,0.26833389471643776,"(36, 40)",36,40
dc7c3669,1,45.2803,,0.43707476226971087,0.14323122791735246,0.2847351955763676,0.2856869020846159,"(41, 34)",41,34,0.3232326378564459,0.12150725979035186,0.24067365222242454,0.2443745773423386,"(37, 35)",37,35
dd1b0222,0,35.7409,,0.7723784829932828,0.2079286987618262,0.3713591220300624,0.3616439306509392,"(37, 38)",37,38,0.6492652736588079,0.1328475350296077,0.28146311370878485,0.27265492428706845,"(33, 39)",33,39
dd22a9ec,0,37.2428,,0.8894051104010231,0.1934881653860551,0.3486277901366263,0.33621494621192044,"(40, 45)",40,45,0.6097212932312355,0.08543756023899958,0.25088767203145945,0.24992393159222806,"(40, 45)",40,45
dd93047e,0,34.0655,,0.5938259749270153,0.20080966550142282,0.3306400137413112,0.33120998649689165,"(41, 44)",41,44,0.49871758112285,0.14024638735513975,0.2653629727680557,0.267836153311233,"(40, 45)",40,45
ddf0ecc7,1,39.234,,0.4992608040322264,0.11503100021318602,0.2372453566304995,0.2379073168460201,"(43, 52)",43,52,0.37131173543958695,0.10230087801115229,0.21341627307916625,0.21660697858029304,"(43, 50)",43,50
de0460c0,1,39.9844,,0.5201254222588102,0.14693611958836156,0.26461652908404326,0.2628035606845165,"(40, 54)",40,54,0.3877520839478135,0.10301126944175387,0.23179581940539304,0.2306510413706443,"(46, 50)",46,50
de0a13aa,1,36.9031,,0.5523529754600799,0.23523243354490397,0.3425142030412894,0.3433115191625082,"(40, 33)",40,33,0.3971953230306073,0.12374133769915889,0.2465568485603321,0.24965362263608357,"(38, 33)",38,33
de1244d8,0,45.2434,,0.6509117439949459,0.2180743647147486,0.3603048264100848,0.35914860518733943,"(38, 28)",38,28,0.5352643441360194,0.12129928380279124,0.27036604490634963,0.2683385064337695,"(37, 29)",37,29
de13af0f,0,na,,0.5711339325474768,0.13005426769817574,0.2778386383936985,0.2774023258211699,"(38, 37)",38,37,0.30210946432086305,0.09143372757783033,0.2190196763171602,0.220236798971602,"(30, 29)",30,29
dea041a8,0,39.6857,,0.3449056652030821,0.07144735482862258,0.21337892686373597,0.21691840660529546,"(38, 35)",38,35,0.2846992591936704,0.08813394411416235,0.2100920291842103,0.21212776710518363,"(68, 2)",68,2
debf3bc1,1,41.8353,,0.5643948424747044,0.2046129986413133,0.32545670693934,0.325332066083267,"(39, 37)",39,37,0.35469806114429225,0.10541894734784871,0.2264018992497808,0.22876332836165275,"(42, 36)",42,36
ded25b18,0,38.761,,0.630091236221435,0.1148141871780897,0.25473749540130075,0.255515900603083,"(38, 39)",38,39,0.49190880426196476,0.08760778455891337,0.21015270393989008,0.21160282903182256,"(38, 39)",38,39
dedf2035,0,41.1704,,0.5767727790418039,0.15681116498261705,0.2899977482166974,0.283776940655524,"(43, 34)",43,34,0.4413214808707959,0.10422362760776413,0.23606316972079242,0.23592149889887146,"(31, 31)",31,31
dee16fa7,0,38.1108,,0.6200821394220367,0.1886547116993635,0.3129897263235762,0.31343996770501603,"(37, 36)",37,36,0.53422910084375,0.08639748296955109,0.23749032001363013,0.23652828872282053,"(37, 36)",37,36
def4a178,1,38.0736,,0.5731734084489852,0.1758660082231158,0.3132624197098628,0.31339373835479056,"(36, 35)",36,35,0.4026597095046846,0.11356788926533797,0.2360399744057167,0.2364525069893692,"(38, 36)",38,36
df448b8e,1,33.6383,,0.6121828534455063,0.14863197269225178,0.2784352203140072,0.27293934260542785,"(36, 40)",36,40,0.5035540137296559,0.10878226033378664,0.2425791713595392,0.2426864519810043,"(36, 38)",36,38
df478779,0,38.1403,,0.7583965537459012,0.2513870425400761,0.3875990500183594,0.3840834503463125,"(36, 37)",36,37,0.6165422599827975,0.1141050795498804,0.2636356813815958,0.25798303227045466,"(37, 31)",37,31
df4c99f5,1,44.6137,,0.5087049903866883,0.12106620511602482,0.25973895321805246,0.25842451072421213,"(36, 38)",36,38,0.33345412293512233,0.1083123637299849,0.22801973780007712,0.22728441293386786,"(43, 37)",43,37
df5b243a,0,43.3444,,0.9701573154001845,0.1881601237116856,0.34752810343426643,0.3229084590562263,"(36, 34)",36,34,0.6217874777067092,0.07542686803468653,0.20721326190749847,0.20576236324139213,"(35, 34)",35,34
df643161,1,45.2859,,0.5160694791860484,0.14335247869087459,0.2723328983616942,0.2717244292987338,"(38, 37)",38,37,0.34675162347407,0.12161099850211421,0.2537478344206351,0.2555207366742309,"(40, 34)",40,34
dfcc9530,1,38.0144,,0.5953649797852226,0.14481016775483257,0.2645863285963767,0.2607290232671859,"(39, 34)",39,34,0.4668785838029309,0.12507464750026973,0.23811668464266994,0.23658802915841792,"(41, 34)",41,34
dfd5f913,0,43.9239,,0.5663980353785029,0.09278430015868294,0.22116869421359273,0.22155659768734093,"(36, 35)",36,35,0.42880677572455816,0.0563325135943456,0.19625202501532865,0.19503391332284753,"(37, 35)",37,35
dfe050b8,0,38.1445,,0.7547505798798302,0.21501188526805096,0.36929522812617327,0.3539335879799003,"(42, 37)",42,37,0.6459995047264868,0.13515808019741543,0.2781739676251128,0.2573598646179275,"(36, 42)",36,42
dfe9aa29,0,35.6291,,0.5777532924670364,0.13188946945008986,0.25830724021340407,0.2572344882270086,"(34, 36)",34,36,0.4683155949235014,0.14133273346108535,0.25041876154300385,0.25085825305953796,"(34, 36)",34,36
e01123d4,1,37.6894,,0.6253806037849786,0.21492282926714476,0.3622263345024771,0.3626342657876783,"(32, 36)",32,36,0.39734777144867356,0.12475731149144231,0.2521775196146725,0.2540261912639217,"(30, 40)",30,40
e0323d3d,1,31.3431,,0.5994766373889923,0.24162538307167697,0.36196975379955104,0.3628356233376629,"(39, 38)",39,38,0.3486640278669377,0.13551834256973067,0.2714697073045769,0.2736367838351979,"(28, 68)",28,68
e05644fb,1,42.8397,,0.5997012155589472,0.17447930221376393,0.32432632680686424,0.3245444470835101,"(45, 48)",45,48,0.35568777307598654,0.09196586990150965,0.21777367452485577,0.22071832458154028,"(45, 48)",45,48
e0a4f516,0,43.7878,,0.5233758728111294,0.16801356233775486,0.2969572820163366,0.2991154127880878,"(38, 49)",38,49,0.45371331491039507,0.05653625178760137,0.1988765860612708,0.20106696193623128,"(38, 49)",38,49
e0ccd7bb,0,44.5704,,0.46666149655761485,0.16843715480672564,0.2985621365410013,0.29957164873730685,"(39, 35)",39,35,0.38021360876403787,0.07671168001920867,0.21655173888610468,0.2173845390506264,"(37, 36)",37,36
e0cd0236,0,38.1366,,0.4038877101173201,0.12538878023516664,0.2462415628063607,0.24785314586926735,"(37, 34)",37,34,0.28076238567677375,0.07007495760710006,0.20989062421303048,0.2107355270350337,"(14, 2)",14,2
e0cff0f1,0,37.1908,,0.7036589215740824,0.18816773927733343,0.31986832861769315,0.3129551141801384,"(39, 45)",39,45,0.5399469074172568,0.11310137043287927,0.23332096469304667,0.22798963176259737,"(39, 45)",39,45
e17b1064,1,38.0867,,0.5059520319575559,0.15352329719940624,0.27658023419170324,0.2778804362674625,"(38, 37)",38,37,0.33580909015852545,0.11374586416204051,0.23578324380563548,0.23662305328193736,"(38, 37)",38,37
e19deae1,0,34.9664,,0.6742376606896817,0.22884485604561744,0.3698906161961209,0.3684093199766034,"(35, 38)",35,38,0.5596048511078392,0.1410617265152907,0.2677910491092444,0.26584587321596337,"(36, 39)",36,39
e19e1599,1,39.5835,,0.48431330581658705,0.11529250951409752,0.2623141102130976,0.2653575422069356,"(37, 37)",37,37,0.3132136320968347,0.10253909190748806,0.236791659883426,0.23817771305087088,"(38, 33)",38,33
e19e9776,0,33.0605,,0.5644429539041653,0.21843710744314226,0.34714317863467425,0.34704848096512425,"(33, 35)",33,35,0.42271184285022284,0.13897627054557463,0.25914135903326796,0.26086508139257314,"(37, 34)",37,34
e1b69ab4,1,38.831,,0.5631454285367286,0.24867556463872756,0.39478360214022684,0.3961340920879683,"(38, 33)",38,33,0.3219872622871605,0.08760155250846513,0.2519008947163713,0.2554336500012664,"(14, 9)",14,9
e1cc3773,1,43.9415,,0.6691920929339318,0.10765920745070051,0.24345018499717117,0.23528905795527721,"(39, 37)",39,37,0.4845573155198398,0.07651113263578242,0.20873175011553943,0.20687741417170266,"(36, 38)",36,38
e1eb80f3,1,35.2954,,0.5507723778971806,0.09760368187546233,0.26375124352617374,0.26338104740725765,"(33, 31)",33,31,0.3521660787599556,0.13209791907348453,0.25216541761529554,0.254240349445527,"(37, 31)",37,31
e22c3951,0,36.7033,,0.47234892811723683,0.13333893220745607,0.2522384560943127,0.25227994580010654,"(38, 40)",38,40,0.32732536249095356,0.13330379590702862,0.25204489519951306,0.2554702321373979,"(72, 5)",72,5
e25388fd,0,38.1562,,0.7257335921080106,0.2808185613795147,0.3999598517084427,0.39886743202228947,"(39, 31)",39,31,0.5696038145932087,0.13572992068245043,0.2529762858393034,0.25139305023670827,"(39, 32)",39,32
e26b8fb0,1,36.9052,,0.5966479346187112,0.2316943738643958,0.3580737692763968,0.35709226535731786,"(30, 31)",30,31,0.4537586717735579,0.10002362445683943,0.25147437701044567,0.2500825871325409,"(31, 31)",31,31
e29306d2,1,45.2909,,0.4994572008700541,0.03347488563439583,0.24246005073298996,0.24414507585252956,"(38, 36)",38,36,0.3229995093132759,0.1085210875635993,0.23307824128722238,0.2361277797687102,"(39, 36)",39,36
e2a547bf,1,35.2994,,0.5824295115209175,0.21204615217251274,0.3388478451741074,0.3385263140103873,"(39, 34)",39,34,0.4598957208448228,0.1502448148841706,0.25731713394636324,0.2574731259027749,"(37, 35)",37,35
e337d0b8,0,na,,0.6004118811997685,0.237263645747518,0.37707354866956644,0.37792933792092015,"(36, 37)",36,37,0.4306159025773966,0.12864036502066747,0.2582809899793282,0.25994070627777877,"(37, 37)",37,37
e356f7a3,0,34.7715,,0.5516508601924737,0.1645218192561784,0.2944321698000973,0.2948508206663169,"(40, 40)",40,40,0.4586340297674638,0.13092498485861023,0.24676710353949666,0.24654755622855054,"(38, 41)",38,41
e357f8dd,1,43.9644,,0.45111144631233124,0.16018613190289327,0.28289343711575254,0.28452785287814036,"(37, 37)",37,37,0.3360699014697867,0.09315549354748451,0.22331438318244684,0.22654090438718402,"(36, 38)",36,38
e3b0bb05,0,31.3954,,0.705400268646245,0.24914081213289488,0.3672260876955526,0.3658610470123949,"(39, 32)",39,32,0.4722205354139009,0.1530166439620605,0.26503092864154887,0.2666533350643477,"(39, 32)",39,32
e4c12020,1,37.6866,,0.6181296754088874,0.21015284278221869,0.3410750941604657,0.3369926936437672,"(39, 35)",39,35,0.45489720506995757,0.12476401717772476,0.2453285811959949,0.2437166473124108,"(41, 34)",41,34
e4c50fc5,1,38.8537,,0.4933954225041037,0.20094262006568683,0.3063181268643387,0.30645442496521524,"(38, 34)",38,34,0.3523418350466985,0.11449824714856273,0.23718158347217233,0.23739166452782698,"(44, 72)",44,72
e58b338a,1,35.6334,,0.5438237164319328,0.14199340559321044,0.2818545107448195,0.2826695551472649,"(37, 39)",37,39,0.3298271568229187,0.12225160343179571,0.2617576295331963,0.26391502195376876,"(25, 4)",25,4
e697b7a9,1,39.234,,0.45162458088214325,0.18985186366227993,0.29005790255572567,0.29143062152388693,"(36, 34)",36,34,0.3183835043308264,0.07091273214886483,0.21197778589218444,0.21160110898589882,"(35, 34)",35,34
e74b4ac4,0,36.4569,,0.7518926238647449,0.22280203557713077,0.3654016462806048,0.36022666266618886,"(41, 35)",41,35,0.5404077052274041,0.12355523620867183,0.25752359698485316,0.25283681689996473,"(31, 33)",31,33
e76a4a04,1,42.5591,,0.4420226239385323,0.16674472933058201,0.2791178052927514,0.28039420860038916,"(38, 35)",38,35,0.3023542966547749,0.05528525490881162,0.19970386807472673,0.19981709929062316,"(0, 69)",0,69
e77f7e17,0,45.8848,,0.6771255554751207,0.2134952036145494,0.34792460267049957,0.34687802192126244,"(38, 35)",38,35,0.5278229642982283,0.10898604838344596,0.27958920352711236,0.2804852837856406,"(37, 35)",37,35
e7b76cde,1,39.2194,,0.6199865273040589,0.18445043336183126,0.34027281420275546,0.3312577738597292,"(47, 24)",47,24,0.5045251292228125,0.10278619270776307,0.24556611281520302,0.23846810167355983,"(37, 31)",37,31
